,date,timestamp,heading,url,image
924,28 February 2022,3:55 PM,Sanctions don’t work – serious diplomacy is the only way to stop Putin,https://www.theguardian.com/commentisfree/2022/feb/28/sanctions-dont-work-diplomacy-stop-putin-russia-ukraine,
925,28 February 2022,3:51 PM,Ukraine conflict leads EU to rid itself of Russian sacred cows,https://www.theguardian.com/world/2022/feb/28/ukraine-conflict-leads-eu-to-rid-itself-of-russian-sacred-cows,
926,28 February 2022,3:48 PM,Comparethemarket pulls meerkat ads from TV news after Ukraine invasion,https://www.theguardian.com/media/2022/feb/28/comparethemarket-meerkat-ads-tv-ukraine-russian-aleksandr-orlov,
927,28 February 2022,3:42 PM,Johnson’s government has drastically misjudged the public mood over Ukrainian refugees,https://www.theguardian.com/commentisfree/2022/feb/28/johnson-government-mood-ukrainian-refugees-war,
928,28 February 2022,3:31 PM,"UK law firms aiding Russian oligarchs could face penalties, No 10 suggests",https://www.theguardian.com/world/2022/feb/28/uk-law-firms-aiding-russian-oligarchs-could-face-penalties-no-10-suggests,
929,28 February 2022,3:11 PM,Ukrainians denied entry to UK despite being eligible for visa,https://www.theguardian.com/world/2022/feb/28/ukrainians-denied-entry-to-uk-despite-being-eligible-for-visa,
930,28 February 2022,3:02 PM,Ukrainian students prepare bombs in a makeshift basement factory – video,https://www.theguardian.com/world/video/2022/feb/28/ukrainian-students-prepare-bombs-in-a-makeshift-basement-factory-video,
931,28 February 2022,2:50 PM,Would Vladimir Putin actually use nuclear weapons?,https://www.theguardian.com/world/2022/feb/28/russia-nuclear-weapons-putin-threat,
932,28 February 2022,2:36 PM,No 10 distances itself from Truss comments on UK volunteers for Ukraine,https://www.theguardian.com/politics/2022/feb/28/ben-wallace-distances-himself-from-truss-comments-on-uk-volunteers-for-ukraine,
933,28 February 2022,2:31 PM,‘I haven’t told my granny’: Ukraine’s student molotov cocktail-makers,https://www.theguardian.com/world/2022/feb/28/i-havent-told-my-granny-ukraines-student-molotov-cocktail-makers,
934,28 February 2022,2:17 PM,Ukraine: what we know on day five of Russia’s invasion,https://www.theguardian.com/world/2022/feb/28/ukraine-what-we-know-on-day-five-of-russias-invasion,
935,28 February 2022,2:04 PM,Ukrainian sailor arrested for trying to sink oligarch’s superyacht,https://www.theguardian.com/world/2022/feb/28/ukrainian-sailor-arrested-for-trying-to-sink-oligarchs-superyacht,
936,28 February 2022,1:52 PM,What I learned about Russia and sanctions from eating cheese with an oligarch,https://www.theguardian.com/commentisfree/2022/feb/28/what-i-learned-about-russia-and-sanctions-from-eating-cheese-with-an-oligarch,
937,28 February 2022,1:40 PM,UK defence secretary says Ukraine-Russia conflict likely to get more violent – video,https://www.theguardian.com/politics/video/2022/feb/28/uk-defence-secretary-says-ukraine-russia-conflict-likely-to-get-more-violent-video,
938,28 February 2022,1:34 PM,US governors order state-run liquor stores to stop selling Russian vodka,https://www.theguardian.com/world/2022/feb/28/us-governors-russian-vodka-boycott-ukraine,
939,28 February 2022,12:41 PM,Chelsea’s Abramovich ‘trying to help’ in Ukraine-Russia conflict,https://www.theguardian.com/world/2022/feb/28/chelseas-roman-abramovich-trying-to-help-in-ukraine-russia-conflict,
940,28 February 2022,12:39 PM,UK petrol prices pass ‘grim milestone’ of 150p for first time,https://www.theguardian.com/business/2022/feb/28/uk-petrol-prices-pass-the-grim-milestone-of-150p-for-the-first-time,https://i.guim.co.uk/img/media/0f85f84b7835df1ac67377476bff17d705cf2c85/0_140_3500_2101/master/3500.jpg?width=300&quality=85&auto=format&fit=max&s=d2ac8628bc3cae875b5e4ee5061a4a80
941,28 February 2022,11:26 AM,What sanctions have been imposed on Russia over Ukraine invasion?,https://www.theguardian.com/world/2022/feb/28/what-sanctions-imposed-on-russia-over-ukraine-invasion-putin,https://i.guim.co.uk/img/media/6a453e5a8b2dd08f2714d6b672d188f1f7e5f128/0_285_4200_2519/master/4200.jpg?width=300&quality=85&auto=format&fit=max&s=d5a88bac2375c0ee1ef9e93a9e6faa9f
942,28 February 2022,11:22 AM,Ukrainian president appeals for EU membership and urges Russian soldiers to leave – video,https://www.theguardian.com/world/video/2022/feb/28/ukrainian-president-zelenskiy-appeals-eu-membership-urges-russian-soldiers-to-leave-video,
943,28 February 2022,10:29 AM,Rollercoaster day for shares after Russia hit with sanctions over Ukraine,https://www.theguardian.com/business/2022/feb/28/uk-banks-shares-ftse-100-russia-sanctions-ukraine,
944,28 February 2022,9:43 AM,Tell us about the ways you are helping Ukraine,https://www.theguardian.com/world/2022/feb/28/tell-us-about-the-ways-you-are-helping-ukraine-russia-volunteer,
945,28 February 2022,9:33 AM,UK could expand revised visa rules for Ukrainians after criticism,https://www.theguardian.com/uk-news/2022/feb/28/uk-government-could-expand-revised-entry-rules-ukrainians,
946,28 February 2022,9:22 AM,Ukraine war: sanctions-hit Russian rouble crashes as Zelenskiy speaks of ‘crucial’ 24 hours,https://www.theguardian.com/world/2022/feb/28/ukraine-war-sanctions-hit-russian-rouble-crashes-as-zelenskiy-speaks-of-crucial-24-hours,
947,28 February 2022,8:46 AM,Australia’s Future Fund to divest $200m of holdings in Russian companies,https://www.theguardian.com/australia-news/2022/feb/28/australias-future-fund-to-divest-200m-holdings-in-russian-companies,
948,28 February 2022,8:33 AM,Cars stranded on M1 as Queensland death toll rises to eight – as it happened,https://www.theguardian.com/australia-news/live/2022/feb/28/australia-news-updates-live-queensland-floods-nsw-scott-morrison-weather-coronavirus-covid-omicron,
949,28 February 2022,7:00 AM,Tensions rise at the £3bn Surrey estate Russian oligarchs call home,https://www.theguardian.com/world/2022/feb/28/tensions-rise-at-the-3bn-surrey-estate-russian-oligarchs-call-home,
950,28 February 2022,7:00 AM,"The British people want Ukraine’s refugees treated fairly, not cruelly repelled",https://www.theguardian.com/commentisfree/2022/feb/28/british-people-ukraine-refugees-prime-minister,
951,28 February 2022,6:00 AM,Why Vladimir Putin has already lost this war,https://www.theguardian.com/commentisfree/2022/feb/28/vladimir-putin-war-russia-ukraine,
952,28 February 2022,5:42 AM,‘Do not go’: 20 Australians express interest in travelling to Ukraine to fight Russia,https://www.theguardian.com/australia-news/2022/feb/28/do-not-go-australians-warned-against-travelling-to-ukraine-to-fight-russian-invasion,
953,28 February 2022,5:40 AM,"Ukrainians return home to reunite with family, join fighting – video",https://www.theguardian.com/world/video/2022/feb/28/ukrainians-return-home-to-reunite-with-family-join-fighting-video,
954,28 February 2022,5:18 AM,War is really bad – and not just this one – all of them – is the world going to end?,https://www.theguardian.com/commentisfree/2022/feb/28/war-is-really-bad-and-not-just-this-one-all-of-them-is-the-world-going-to-end,
955,28 February 2022,5:00 AM,From budgets and cocktails to all-out war: Ukraine’s week of grim transformation,https://www.theguardian.com/world/2022/feb/28/from-budgets-and-cocktails-to-all-out-war-ukraines-week-of-grim-transformation,
956,28 February 2022,5:00 AM,The phone has become the Ukrainian president’s most effective weapon,https://www.theguardian.com/world/2022/feb/28/the-phone-has-become-the-ukrainian-presidents-most-effective-weapon,
957,28 February 2022,4:44 AM,Zelenskiy backing hits 90% among Ukrainians in poll since invasion – as it happened,https://www.theguardian.com/world/live/2022/feb/27/russia-ukraine-latest-news-missile-strikes-on-oil-facilities-reported-as-some-russian-banks-cut-off-from-swift-system-live,
958,28 February 2022,4:12 AM,Ukrainian football player emotional on pitch after support from fans – video,https://www.theguardian.com/world/video/2022/feb/28/ukrainian-football-player-emotional-on-pitch-after-support-from-fans-video,
959,28 February 2022,3:04 AM,‘They were fooled by Putin’: Chinese historians speak out against Russian invasion,https://www.theguardian.com/world/2022/feb/28/they-were-fooled-by-putin-chinese-historians-speak-out-against-russian-invasion,
960,28 February 2022,3:00 AM,A family flees Kyiv,https://www.theguardian.com/news/audio/2022/feb/28/family-flees-kyiv-podcast,https://i.guim.co.uk/img/media/bb00f7b051cef29110c8155fbddd64d77252f337/0_341_4032_2419/master/4032.jpg?width=300&quality=85&auto=format&fit=max&s=17082016a6c6b2e80a8ba5860d8dc4d1
961,28 February 2022,1:41 AM,Denounce Putin or lose your job: Russian conductor Valery Gergiev given public ultimatum,https://www.theguardian.com/music/2022/feb/28/denounce-putin-or-lose-your-job-russian-conductor-valery-gergiev-given-public-ultimatum,https://i.guim.co.uk/img/media/8671631e2213f8a9cc7dcd627309c3ab8b100f0f/0_221_6625_3977/master/6625.jpg?width=300&quality=85&auto=format&fit=max&s=42d74b59a1c781539268b1a84b453783
962,28 February 2022,1:15 AM,'We left our dad in Kyiv': young Ukrainian boy in tears after fleeing capital – video,https://www.theguardian.com/world/video/2022/feb/28/we-left-our-dad-in-kyiv-young-ukrainian-boy-in-tears-after-fleeing-capital-video,
963,28 February 2022,12:25 AM,Putin signals escalation as he puts Russia’s nuclear force on high alert,https://www.theguardian.com/world/2022/feb/27/vladimir-putin-puts-russia-nuclear-deterrence-forces-on-high-alert-ukraine,https://i.guim.co.uk/img/media/dd06c9bd068cf231616d9bc66faec7b0638a9e5e/0_77_2741_1645/master/2741.jpg?width=300&quality=85&auto=format&fit=max&s=d228077c078a510701ff90928b168e30
964,28 February 2022,12:15 AM,Liz Truss criticised for backing Britons who wish to fight in Ukraine,https://www.theguardian.com/world/2022/feb/27/liz-truss-says-she-would-back-britons-going-to-ukraine-to-fight-russia,
965,28 February 2022,12:02 AM,Moscow braces for rouble to crash at least 25% as new sanctions hit,https://www.theguardian.com/business/2022/feb/27/ukraine-moscow-braces-for-market-meltdown-monday-as-new-sanctions-hit,
966,28 February 2022,12:01 AM,Russian oligarchs in UK face new laws tackling ‘dirty money’,https://www.theguardian.com/politics/2022/feb/28/russian-oligarchs-in-uk-face-new-laws-tackling-dirty-money,
967,27 February 2022,11:43 PM,Two top Russian billionaires speak out against war,https://www.theguardian.com/world/2022/feb/27/two-top-russian-billionaires-speak-out-against-invasion-of-ukraine,https://i.guim.co.uk/img/media/11a09ad5182c51234e212b23aef25f70c3709b4b/170_0_4146_2489/master/4146.jpg?width=300&quality=85&auto=format&fit=max&s=1446baed5a9d24bc1f6f1949728276b6
968,27 February 2022,11:40 PM,Changes to UK visa rules for Ukrainians called ‘shameful’ by Labour,https://www.theguardian.com/uk-news/2022/feb/27/uk-expected-ease-visa-restrictions-ukrainians-fleeing-war,https://i.guim.co.uk/img/media/fd8b07219c3c3aedc373f285e870e28bb8e6e215/0_400_6000_3600/master/6000.jpg?width=300&quality=85&auto=format&fit=max&s=134fd01d9ae6cfadd1df8b4633539869
969,27 February 2022,9:55 PM,‘Everyone was fighting to get on a train’: the desperation of Ukrainians trying to reach safety,https://www.theguardian.com/world/2022/feb/27/its-been-terrible-the-plight-of-ukrainians-hoping-to-reach-safety,https://i.guim.co.uk/img/media/18c4cf4c6840fdd447f491d92e7d70a84307fa76/0_407_6016_3609/master/6016.jpg?width=300&quality=85&auto=format&fit=max&s=f32fce6040ac1cec3e671fdb6da6b0ed
970,27 February 2022,8:47 PM,Russian forces advance on Kyiv: fighting on fourth day of invasion,https://www.theguardian.com/world/2022/feb/27/kyiv-surrounded-says-mayor-fighting-on-fourth-day-of-russian-invasion-of-ukraine,
971,27 February 2022,8:33 PM,Anger as Fifa decide Russia can continue bid to qualify for World Cup,https://www.theguardian.com/football/2022/feb/27/anger-as-fifa-decide-russia-can-continue-bid-to-qualify-for-world-cup,
972,27 February 2022,8:27 PM,UK considers banning Russian ships from British ports,https://www.theguardian.com/business/2022/feb/27/uk-considers-banning-russian-ships-from-british-ports,
973,27 February 2022,8:22 PM,Ukrainian president sceptical of upcoming meeting with Russia – video,https://www.theguardian.com/world/video/2022/feb/27/ukrainian-president-sceptical-of-upcoming-meeting-with-russia-video,
974,27 February 2022,8:16 PM,It is a matter of life and death. So the EU will provide weapons for Ukraine’s armed forces,https://www.theguardian.com/commentisfree/2022/feb/27/eu-will-provide-weapons-for-ukraine-josep-borrell,
975,27 February 2022,8:01 PM,‘I want to fight’: Ukrainian in Britain plans to join defence of his homeland,https://www.theguardian.com/world/2022/feb/27/i-want-to-fight-ukrainian-in-britain-plans-to-join-defence-of-his-homeland,
976,27 February 2022,7:45 PM,Ben Jennings on the defence of Ukraine – cartoon,https://www.theguardian.com/commentisfree/picture/2022/feb/27/ben-jennings-defence-ukraine-cartoon,
977,27 February 2022,7:40 PM,Thousands gather in cities across the UK in support of Ukraine,https://www.theguardian.com/world/2022/feb/27/thousands-gather-in-cities-across-the-uk-in-support-of-ukraine,
978,27 February 2022,7:38 PM,EU to ban Russian state-backed channels RT and Sputnik,https://www.theguardian.com/media/2022/feb/27/eu-ban-russian-state-backed-channels-rt-sputnik,
979,27 February 2022,7:28 PM,"Russian strategic slips lift Ukrainian morale, but should not obscure broader picture",https://www.theguardian.com/world/2022/feb/27/russian-strategic-slips-ukrainian-morale-early-days,
980,27 February 2022,7:27 PM,Putin’s nuclear posturing requires west to tread extremely carefully,https://www.theguardian.com/world/2022/feb/27/putin-nuclear-warning-requires-west-to-tread-extremely-carefully,https://i.guim.co.uk/img/media/f0e351b657f451b31be70a1c3dcfda4d793bc069/0_26_2200_1321/master/2200.jpg?width=300&quality=85&auto=format&fit=max&s=0481c99b31e5ef6bf247dbd401d29082
981,27 February 2022,7:20 PM,"More than 360,000 people have fled war in Ukraine so far, says UN",https://www.theguardian.com/world/2022/feb/27/more-than-360000-people-fled-war-ukraine-so-far-un,https://i.guim.co.uk/img/media/17c3695437dbbbee3229124f11c95d08031d47bb/0_310_6016_3610/master/6016.jpg?width=300&quality=85&auto=format&fit=max&s=dbc200b348328f93a7f3ef5b953d9e30
982,27 February 2022,6:58 PM,‘I had no idea he was there’: families’ shock at video of captured Russian soldiers,https://www.theguardian.com/world/2022/feb/27/ukrainian-officials-upload-videos-of-captured-russian-soldiers-on-telegram,https://i.guim.co.uk/img/media/e81f6359e2d2b97f8c520a33e4601257bc18ea1a/0_15_1024_614/master/1024.jpg?width=300&quality=85&auto=format&fit=max&s=66f525d3692028cd150b24b0379fbd4d
983,27 February 2022,6:51 PM,Anonymous: the hacker collective that has declared cyberwar on Russia,https://www.theguardian.com/world/2022/feb/27/anonymous-the-hacker-collective-that-has-declared-cyberwar-on-russia,
984,27 February 2022,6:49 PM,US condemns Putin nuclear deterrence order but cautiously welcomes talks report,https://www.theguardian.com/world/2022/feb/27/ukraine-russia-us-biden-putin-zelenskiy-nuclear-deterrenceorder-talks,
985,27 February 2022,6:45 PM,'A watershed moment': EU shuts down airspace to Russia and finances weapons for Ukraine – video,https://www.theguardian.com/world/video/2022/feb/27/a-watershed-moment-eu-shuts-down-airspace-to-russia-and-finances-weapons-for-ukraine-video,
986,27 February 2022,6:35 PM,‘It’s stomach-turning’: the children caught up in Ukraine war,https://www.theguardian.com/world/2022/feb/27/children-caught-up-in-ukraine-war,
987,27 February 2022,6:30 PM,The Guardian view on Putin’s invasion: the struggle is only beginning,https://www.theguardian.com/commentisfree/2022/feb/27/the-guardian-view-on-putins-invasion-the-struggle-is-only-beginning,
988,27 February 2022,6:22 PM,Kharkiv governor claims Russian troops repelled from city,https://www.theguardian.com/world/2022/feb/27/kharkiv-fighting-russia-ukraine-invasion,
989,27 February 2022,5:46 PM,Russian airlines to be banned from most European airspace,https://www.theguardian.com/world/2022/feb/27/germany-and-italy-are-latest-to-ban-russian-aircraft-from-airspace,
990,27 February 2022,5:29 PM,"Nukes, invasion and the UN’s failure on Ukraine",https://www.theguardian.com/world/2022/feb/27/nukes-invasion-and-the-uns-failure-on-ukraine,
991,27 February 2022,5:25 PM,Writers stand united in a call for peace,https://www.theguardian.com/world/2022/feb/27/writers-stand-united-in-a-call-for-peace,
992,27 February 2022,5:21 PM,What are the visa rules for Ukrainians wishing to come to UK?,https://www.theguardian.com/uk-news/2022/feb/27/what-are-uk-visa-rules-ukrainians-ukraine,
993,27 February 2022,5:00 PM,Global support for Ukraine continues – in pictures,https://www.theguardian.com/artanddesign/gallery/2022/feb/27/global-support-for-ukraine-continues-in-pictures,
994,27 February 2022,4:46 PM,Republican Tom Cotton refuses four times to condemn Trump on Ukraine,https://www.theguardian.com/us-news/2022/feb/27/republican-tom-cotton-trump-ukraine,
995,27 February 2022,4:25 PM,People gather around the world to show solidarity with Ukraine – video,https://www.theguardian.com/world/video/2022/feb/27/people-gather-around-the-world-to-show-solidarity-with-ukraine-video,
996,27 February 2022,3:41 PM,Sunak must offer more support to counteract collateral damage of sanctions,https://www.theguardian.com/world/2022/feb/27/sunak-must-offer-more-support-to-counteract-collateral-damage-of-sanctions,
997,27 February 2022,3:37 PM,"‘Leaders lead during crises’, White House says, as Biden polling plummets",https://www.theguardian.com/us-news/2022/feb/27/joe-biden-approval-rating-hits-new-low-poll,
998,27 February 2022,2:51 PM,Ukraine appeals for foreign volunteers to join fight against Russia,https://www.theguardian.com/world/2022/feb/27/ukraine-appeals-for-foreign-volunteers-to-join-fight-against-russia,
999,27 February 2022,2:42 PM,Fighting on streets of Kharkiv after Russian tanks enter Ukrainian city – video,https://www.theguardian.com/world/video/2022/feb/27/fighting-on-streets-of-kharkiv-after-russian-tanks-enter-ukrainian-city-video,
1000,27 February 2022,2:36 PM,Vladimir Putin puts Russian nuclear forces on high alert – video,https://www.theguardian.com/world/video/2022/feb/27/vladimir-putin-puts-russian-nuclear-forces-on-high-alert-video,
1001,27 February 2022,2:29 PM,The fight for Ukraine is a fight for liberal ideals. So how can Boris Johnson possibly lead it?,https://www.theguardian.com/commentisfree/2022/feb/27/ukraine-liberal-ideals-boris-johnson-tories-russian-money,
1002,27 February 2022,1:58 PM,"Fighting on streets of Kharkiv, Ukraine’s second-largest city, as west bars Russian banks from Swift",https://www.theguardian.com/world/2022/feb/27/fighting-on-streets-of-kharkiv-ukraines-second-largest-city-as-west-bars-russian-banks-from-swift,https://i.guim.co.uk/img/media/ba33162459b63ea445d678bbc5eb5f18375ef6f3/0_3_5820_3493/master/5820.jpg?width=300&quality=85&auto=format&fit=max&s=4600fe1066f86b0d9bcdbd6ee112c798
1003,27 February 2022,1:49 PM,"Ukraine agrees to peace talks ‘without preconditions’, Putin puts nuclear forces on high alert: what we know so far",https://www.theguardian.com/world/2022/feb/27/russian-banks-excluded-from-swift-what-we-know-so-far,
1004,27 February 2022,1:45 PM,Germany to set up €100bn fund to boost its military strength,https://www.theguardian.com/world/2022/feb/27/germany-set-up-fund-boost-military-strength-ukraine-putin,
1005,27 February 2022,12:57 PM,Scholz announces €100bn rise in German defence spending after Russia's Ukraine invasion – video,https://www.theguardian.com/world/video/2022/feb/27/scholz-announces-100bn-increase-of-german-defence-spending-after-russias-ukraine-invasion-video,
1006,27 February 2022,12:02 PM,‘Together we will win’ – Shakhtar CEO sends out defiant message from Ukraine,https://www.theguardian.com/football/2022/feb/27/together-we-will-win-shakhtar-ceo-sends-out-defiant-message-from-ukraine,
1007,27 February 2022,11:01 AM,Liz Truss says she has ‘hit list’ of oligarchs facing UK sanctions,https://www.theguardian.com/politics/2022/feb/27/liz-truss-says-she-has-hit-list-of-oligarchs-facing-uk-sanctions-ukraine,
1008,27 February 2022,10:49 AM,Hundreds of thousands of refugees flee Ukraine as fighting escalates – video,https://www.theguardian.com/world/video/2022/feb/27/150000-refugees-flee-ukraine-as-fighting-escalates-video,
1009,27 February 2022,10:15 AM,‘I am Russian and I condemn Putin’s aggression against Ukraine’,https://www.theguardian.com/world/2022/feb/27/i-am-russian-and-i-condemn-putins-aggression-against-ukraine,
1010,27 February 2022,8:45 AM,Boris Johnson under pressure to widen sanctions on more oligarchs in London,https://www.theguardian.com/world/2022/feb/27/boris-johnson-under-pressure-to-widen-sanctions-on-more-oligarchs-in-london,
1011,27 February 2022,8:30 AM,Liberal democracies must defend their values and show Putin that the west isn’t weak,https://www.theguardian.com/commentisfree/2022/feb/27/liberal-democracies-must-defend-their-values-and-show-putin-that-the-west-isnt-weak,
1012,27 February 2022,7:46 AM,Many Queensland schools to close as ‘unpredictable’ weather continues – as it happened,https://www.theguardian.com/australia-news/live/2022/feb/27/australia-live-news-updates-brisbane-queensland-nsw-flooding-death-toll-rain-covid-cases,
1013,27 February 2022,7:45 AM,Our tolerance of Russian corruption in Britain fatally clouded our judgment,https://www.theguardian.com/commentisfree/2022/feb/27/our-tolerance-of-russian-corruption-in-britain-fatally-clouded-our-judgment-ukraine,
1014,27 February 2022,7:15 AM,Ukraine: what will China do? There are signs it is uneasy about Putin’s methods,https://www.theguardian.com/world/2022/feb/27/ukraine-what-will-china-do-there-are-signs-it-is-uneasy-about-putins-methods,
1015,27 February 2022,7:14 AM,Vladimir Putin sits atop a crumbling pyramid of power,https://www.theguardian.com/commentisfree/2022/feb/27/vladimir-putin-russia-ukraine-power,
1016,27 February 2022,7:00 AM,Analysis: what weapons is Russia deploying in Ukraine invasion?,https://www.theguardian.com/world/2022/feb/27/analysis-what-weapons-is-russia-deploying-in-ukraine-invasion,
1017,27 February 2022,7:00 AM,The first TikTok war: how are influencers in Russia and Ukraine responding?,https://www.theguardian.com/media/2022/feb/26/social-media-influencers-russia-ukraine-tiktok-instagram,
1018,27 February 2022,7:00 AM,"Last time I saw Andriy he was in high heels. Now, like many of my friends, he’s taken up arms",https://www.theguardian.com/commentisfree/2022/feb/27/last-time-i-saw-andriy-he-was-in-high-heels-now-like-many-of-my-friends-hes-taken-up-arms,
1019,27 February 2022,7:00 AM,US inflation is at a 40-year high. Russia’s war will only make it worse,https://www.theguardian.com/business/2022/feb/27/russia-ukraine-inflation-us-oil-economy-green-energy,
1020,27 February 2022,6:00 AM,The Observer view on Russia’s invasion of Ukraine,https://www.theguardian.com/commentisfree/2022/feb/27/observer-view-russia-invasion-of-ukraine-vladimir-putin,https://i.guim.co.uk/img/media/82cd528af780b34d4821d2814f67a00ccb7c792f/0_192_5760_3456/master/5760.jpg?width=300&quality=85&auto=format&fit=max&s=883b76121b8e4b445fa9e7cf7fb348e9
1021,27 February 2022,5:26 AM,Australia to provide ‘lethal aid’ to Ukraine as it fights invading Russian troops,https://www.theguardian.com/australia-news/2022/feb/27/labor-warns-china-it-should-not-take-comfort-from-russian-invasion-of-ukraine,https://i.guim.co.uk/img/media/30a4b0d995478643c2ae1698f675032b35bf5858/0_144_4866_2920/master/4866.jpg?width=300&quality=85&auto=format&fit=max&s=b74a6e700aa62492245b09628e1d7226
1022,27 February 2022,4:31 AM,Liz Truss says ‘nowhere left to hide’ for Putin allies – as it happened,https://www.theguardian.com/world/live/2022/feb/26/russia-ukraine-latest-news-fighting-kyiv-zelenskiy-assault-putin-capital,https://i.guim.co.uk/img/media/8646b31dce526e89586b2fecf0aa7027a6c9337e/38_0_1800_1080/master/1800.jpg?width=300&quality=85&auto=format&fit=max&s=c8923a063069dc356d79fd49b96660d2
1023,27 February 2022,4:28 AM,"Donald Trump defends calling Putin ‘smart’, hints at 2024 presidential bid",https://www.theguardian.com/us-news/2022/feb/27/donald-trump-defends-calling-putin-smart-hints-at-2024-presidential-bid,
1024,27 February 2022,4:16 AM,Foxtel cuts broadcast of Kremlin-backed RT channel in Australia,https://www.theguardian.com/australia-news/2022/feb/27/foxtel-cuts-broadcast-of-kremlin-backed-rt-channel-in-australia,
1025,27 February 2022,3:34 AM,Ukrainian resistance: man tries to push back Russian tank – video,https://www.theguardian.com/world/video/2022/feb/27/ukrainian-resistance-man-climbs-on-to-russian-tank-then-kneels-before-it-video,
1026,27 February 2022,2:26 AM,Ukraine island defenders who told Russian navy ‘go fuck yourself’ may still be alive,https://www.theguardian.com/world/2022/feb/27/ukraine-island-defenders-who-told-russian-officer-go-fuck-yourself-may-still-be-alive,
1027,27 February 2022,2:19 AM,Ukraine oil terminal near Kyiv and gas pipeline in Kharkiv on fire after attack – video,https://www.theguardian.com/world/video/2022/feb/27/ukraine-oil-terminal-near-kyiv-and-gas-pipeline-in-kharkiv-on-fire-after-attack-video,
1028,27 February 2022,1:42 AM,Swift action at last brings meaningful sanctions against Putin regime,https://www.theguardian.com/world/2022/feb/27/swift-action-at-last-brings-meaningful-sanctions-against-putin-regime,
1029,27 February 2022,12:57 AM,"Boris Johnson vows to help refugees fleeing Ukraine, says Putin talks were a ‘charade’ – video",https://www.theguardian.com/politics/video/2022/feb/27/boris-johnson-vows-to-help-refugees-fleeing-ukraine-says-putin-talks-were-a-charade-video,
1030,26 February 2022,11:57 PM,Zelenskiy and Johnson welcome move to cut off Russian banks from Swift – video,https://www.theguardian.com/world/video/2022/feb/27/zelenskiy-and-johnson-welcome-move-to-cut-off-russian-banks-from-swift-video,
1031,26 February 2022,11:25 PM,Boris Johnson warns of ‘very grim days ahead for Ukraine’,https://www.theguardian.com/world/2022/feb/26/boris-johnson-warns-of-very-grim-days-ahead-for-ukraine,https://i.guim.co.uk/img/media/704597a159fcf1fef2eff343d77baefcb9a7ded7/292_54_3182_1910/master/3182.jpg?width=300&quality=85&auto=format&fit=max&s=3271a141a355b80acf8922577ff5292c
1032,26 February 2022,11:24 PM,What is Swift and what will shutting Russia out of it achieve?,https://www.theguardian.com/technology/2022/feb/24/what-is-swift-international-payments-network-russia-sanction,https://i.guim.co.uk/img/media/bab14c6c263e0ff40f265a8ee155f6630c931f69/0_30_5065_3039/master/5065.jpg?width=300&quality=85&auto=format&fit=max&s=dc1c11953c56d953514e2e733162c1f1
1033,26 February 2022,11:00 PM,"US, UK, Europe and Canada to block Swift access for some Russian banks",https://www.theguardian.com/world/2022/feb/26/us-uk-europe-and-canada-to-block-russian-access-to-swift,https://i.guim.co.uk/img/media/f63f9e5e69773b2d71a33a0f1c2e075cbece936b/0_35_3631_2179/master/3631.jpg?width=300&quality=85&auto=format&fit=max&s=0c96e5058b5e055480a90dfcca95caac
1034,26 February 2022,9:00 PM,"Armed with hammers and pistols, Ukrainians wait at barricades for the Russians",https://www.theguardian.com/world/2022/feb/26/armed-with-hammers-and-pistols-ukrainians-wait-at-barricades-for-the-russians,
1035,26 February 2022,8:57 PM,Putin shunned by world as his hopes of quick victory evaporate,https://www.theguardian.com/world/2022/feb/26/the-world-shuns-pariah-putin,
1036,26 February 2022,8:30 PM,From partygate to Putin’s war: Boris Johnson rides on a rare wave of unity,https://www.theguardian.com/world/2022/feb/26/partygate-putin-war-boris-johnson-ukraine-crisis-prime-minister,
1037,26 February 2022,8:15 PM,'Can I tow you back to Russia?': Ukrainian confronts soldiers by broken armoured vehicle – video,https://www.theguardian.com/world/video/2022/feb/26/can-i-tow-you-back-to-russia-ukrainian-confronts-soldiers-by-broken-armoured-vehicle-video,
1038,26 February 2022,7:59 PM,Frozen out: how the UK’s sanctions against Russia will work,https://www.theguardian.com/business/2022/feb/26/frozen-out-how-the-uks-sanctions-against-russia-will-work,
1039,26 February 2022,7:58 PM,Priti Patel clashes with Labour over visas for people fleeing Ukraine,https://www.theguardian.com/world/2022/feb/26/priti-patel-clashes-with-labour-over-visas-for-people-fleeing-ukraine,
1040,26 February 2022,7:39 PM,Ukrainian mother hugs her children brought to safety by a stranger – video,https://www.theguardian.com/world/video/2022/feb/26/ukrainian-mother-hugs-her-children-brought-to-safety-by-a-stranger-video,
1041,26 February 2022,7:29 PM,"Kristalina Georgieva: the IMF boss tackling Covid, the climate crisis and, now, war",https://www.theguardian.com/business/2022/feb/26/kristalina-georgieva-the-imf-boss-tackling-covid-the-climate-crisis-and-now-war,https://i.guim.co.uk/img/media/23a8ae5d55f99aa3e79fb982e736c9fbaaabf65f/0_341_6672_4003/master/6672.jpg?width=300&quality=85&auto=format&fit=max&s=ad86d5ba2459bf50c97e1065d6f07c8a
1042,26 February 2022,7:15 PM,Global support for Ukraine continues: in pictures,https://www.theguardian.com/artanddesign/gallery/2022/feb/26/global-support-for-ukraine-continues-in-pictures,https://i.guim.co.uk/img/media/d4e58327ae867223395d1a59d96ffcf41f4095ca/0_365_5472_3283/master/5472.jpg?width=300&quality=85&auto=format&fit=max&s=12669175152388dbf4233d0cc7a81bf7
